fact	label	source
e3335 r5 a29	0	train
e2988 r5 c5	1	train
e2988 r4 a26	1	train
e2988 r4 a25	1	train
e2988 r4 a7	1	train
e2988 r4 a21	1	train
e2988 r4 a34	1	train
e2988 r5 a18	0	train
e2988 r5 a4	0	train
e2988 r5 a27	0	train
e2988 r5 a33	0	train
e2988 r5 a35	0	train
e2988 r5 a13	0	train
e936 r5 c5	1	train
e936 r4 a26	1	train
e936 r4 a25	1	train
e936 r4 a7	1	train
e936 r4 a21	1	train
e936 r4 a34	1	train
e936 r5 a4	0	train
e936 r5 a13	0	train
e936 r5 a24	0	train
e936 r5 a9	0	train
e936 r5 a0	0	train
e936 r5 a19	0	train
e98 r5 c5	1	train
e98 r4 a26	1	train
e98 r4 a25	1	train
e98 r4 a7	1	train
e98 r4 a21	1	train
e98 r4 a34	1	train
e98 r5 a18	0	train
e98 r5 a20	0	train
e98 r5 a13	0	train
e98 r5 a32	0	train
e98 r5 a2	0	train
e98 r5 a17	0	train
e233 r5 c5	1	train
e233 r4 a26	1	train
e233 r4 a25	1	train
e233 r4 a7	1	train
e233 r4 a21	1	train
e233 r4 a34	1	train
e233 r5 a28	0	train
e233 r5 a10	0	train
e233 r5 a12	0	train
e233 r5 a23	0	train
e233 r5 a11	0	train
e233 r5 a17	0	train
e1220 r5 c5	1	train
e1220 r4 a26	1	train
e1220 r4 a25	1	train
e1220 r4 a7	1	train
e1220 r4 a21	1	train
e1220 r4 a34	1	train
e1220 r5 a2	0	train
e1220 r5 a33	0	train
e1220 r5 a15	0	train
e1220 r5 a3	0	train
e1220 r5 a30	0	train
e1220 r5 a14	0	train
e796 r5 c5	1	train
e796 r4 a26	1	train
e796 r4 a25	1	train
e796 r4 a7	1	train
e796 r4 a21	1	train
e796 r4 a34	1	train
e796 r5 a32	0	train
e796 r5 a18	0	train
e796 r5 a0	0	train
e796 r5 a3	0	train
e796 r5 a23	0	train
e796 r5 a4	0	train
e3709 r5 c5	1	train
e3709 r4 a26	1	train
e3709 r4 a25	1	train
e3709 r4 a7	1	train
e3709 r4 a21	1	train
e3709 r4 a34	1	train
e3709 r5 a8	0	train
e3709 r5 a19	0	train
e3709 r5 a32	0	train
e3709 r5 a10	0	train
e3709 r5 a20	0	train
e3709 r5 a14	0	train
e2020 r5 c5	1	train
e2020 r4 a26	1	train
e2020 r4 a25	1	train
e2020 r4 a7	1	train
e2020 r4 a21	1	train
e2020 r4 a34	1	train
e2020 r5 a35	0	train
e2020 r5 a33	0	train
e2020 r5 a13	0	train
e2020 r5 a17	0	train
e2020 r5 a9	0	train
e2020 r5 a1	0	train
e2140 r5 c5	1	train
e2140 r4 a26	1	train
e2140 r4 a25	1	train
e2140 r4 a7	1	train
e2140 r4 a21	1	train
e2140 r4 a34	1	train
e2140 r5 a6	0	train
e2140 r5 a32	0	train
e2140 r5 a20	0	train
e2140 r5 a5	0	train
e2140 r5 a2	0	train
e2140 r5 a11	0	train
e958 r5 c5	1	train
e958 r4 a26	1	train
e958 r4 a25	1	train
e958 r4 a7	1	train
e958 r4 a21	1	train
e958 r4 a34	1	train
e958 r5 a15	0	train
e958 r5 a18	0	train
e958 r5 a19	0	train
e958 r5 a23	0	train
e958 r5 a1	0	train
e958 r5 a22	0	train
e3559 r5 c5	1	train
e3559 r4 a26	1	train
e3559 r4 a25	1	train
e3559 r4 a7	1	train
e3559 r4 a21	1	train
e3559 r4 a34	1	train
e3559 r5 a30	0	train
e3559 r5 a3	0	train
e3559 r5 a15	0	train
e3559 r5 a4	0	train
e3559 r5 a29	0	train
e3559 r5 a9	0	train
e2075 r5 c5	1	train
e2075 r4 a26	1	train
e2075 r4 a25	1	train
e2075 r4 a7	1	train
e2075 r4 a21	1	train
e2075 r4 a34	1	train
e2075 r5 a2	0	train
e2075 r5 a4	0	train
e2075 r5 a24	0	train
e2075 r5 a8	0	train
e2075 r5 a27	0	train
e2075 r5 a1	0	train
e2970 r5 c5	1	train
e2970 r4 a26	1	train
e2970 r4 a25	1	train
e2970 r4 a7	1	train
e2970 r4 a21	1	train
e2970 r4 a34	1	train
e2970 r5 a22	0	train
e2970 r5 a11	0	train
e2970 r5 a33	0	train
e2970 r5 a31	0	train
e2970 r5 a1	0	train
e2970 r5 a8	0	train
e1186 r5 c5	1	train
e1186 r4 a26	1	train
e1186 r4 a25	1	train
e1186 r4 a7	1	train
e1186 r4 a21	1	train
e1186 r4 a34	1	train
e1186 r5 a24	0	train
e1186 r5 a5	0	train
e1186 r5 a18	0	train
e1186 r5 a35	0	train
e1186 r5 a31	0	train
e1186 r5 a17	0	train
e50 r5 c5	1	train
e50 r4 a26	1	train
e50 r4 a25	1	train
e50 r4 a7	1	train
e50 r4 a21	1	train
e50 r4 a34	1	train
e50 r5 a6	0	train
e50 r5 a31	0	train
e50 r5 a22	0	train
e50 r5 a4	0	train
e50 r5 a33	0	train
e50 r5 a0	0	train
e4987 r5 c5	1	train
e4987 r4 a26	1	train
e4987 r4 a25	1	train
e4987 r4 a7	1	train
e4987 r4 a21	1	train
e4987 r4 a34	1	train
e4987 r5 a17	0	train
e4987 r5 a27	0	train
e4987 r5 a15	0	train
e4987 r5 a35	0	train
e4987 r5 a20	0	train
e4987 r5 a1	0	train
e114 r4 c5	1	train
e114 r4 a26	1	eval
e114 r4 a25	1	eval
e114 r4 a7	1	eval
e114 r4 a21	1	eval
e114 r4 a34	1	eval
e114 r4 a14	1	eval
e114 r4 a13	1	eval
e114 r4 a12	1	eval
e114 r4 a31	1	eval
e114 r4 a4	1	eval
e114 r4 a23	1	eval
e2791 r4 c5	1	train
e2791 r4 a26	1	eval
e2791 r4 a25	1	eval
e2791 r4 a7	1	eval
e2791 r4 a21	1	eval
e2791 r4 a34	1	eval
e2791 r4 a8	1	eval
e2791 r4 a16	1	eval
e2791 r4 a1	1	eval
e2791 r4 a33	1	eval
e2791 r4 a29	1	eval
e2791 r4 a12	1	eval
e2247 r4 c5	1	train
e2247 r4 a26	1	eval
e2247 r4 a25	1	eval
e2247 r4 a7	1	eval
e2247 r4 a21	1	eval
e2247 r4 a34	1	eval
e2247 r4 a24	1	eval
e2247 r4 a23	1	eval
e2247 r4 a10	1	eval
e2247 r4 a33	1	eval
e2247 r4 a32	1	eval
e2247 r4 a11	1	eval
e1774 r4 c5	1	train
e1774 r4 a26	1	eval
e1774 r4 a25	1	eval
e1774 r4 a7	1	eval
e1774 r4 a21	1	eval
e1774 r4 a34	1	eval
e1774 r4 a18	1	eval
e1774 r4 a8	1	eval
e1774 r4 a32	1	eval
e1774 r4 a35	1	eval
e1774 r4 a0	1	eval
e1774 r4 a9	1	eval
e697 r4 c5	1	train
e697 r4 a26	1	eval
e697 r4 a25	1	eval
e697 r4 a7	1	eval
e697 r4 a21	1	eval
e697 r4 a34	1	eval
e697 r4 a1	1	eval
e697 r4 a29	1	eval
e697 r4 a17	1	eval
e697 r4 a35	1	eval
e697 r4 a19	1	eval
e697 r4 a11	1	eval
e4843 r4 c5	1	train
e4843 r4 a26	1	eval
e4843 r4 a25	1	eval
e4843 r4 a7	1	eval
e4843 r4 a21	1	eval
e4843 r4 a34	1	eval
e4843 r4 a1	1	eval
e4843 r4 a2	1	eval
e4843 r4 a3	1	eval
e4843 r4 a32	1	eval
e4843 r4 a30	1	eval
e4843 r4 a8	1	eval
e2201 r4 c5	1	train
e2201 r4 a26	1	eval
e2201 r4 a25	1	eval
e2201 r4 a7	1	eval
e2201 r4 a21	1	eval
e2201 r4 a34	1	eval
e2201 r4 a35	1	eval
e2201 r4 a24	1	eval
e2201 r4 a30	1	eval
e2201 r4 a3	1	eval
e2201 r4 a19	1	eval
e2201 r4 a14	1	eval
e2010 r4 c5	1	train
e2010 r4 a26	1	eval
e2010 r4 a25	1	eval
e2010 r4 a7	1	eval
e2010 r4 a21	1	eval
e2010 r4 a34	1	eval
e2010 r4 a6	1	eval
e2010 r4 a33	1	eval
e2010 r4 a15	1	eval
e2010 r4 a11	1	eval
e2010 r4 a22	1	eval
e2010 r4 a30	1	eval
e1026 r4 c5	1	train
e1026 r4 a26	1	eval
e1026 r4 a25	1	eval
e1026 r4 a7	1	eval
e1026 r4 a21	1	eval
e1026 r4 a34	1	eval
e1026 r4 a33	1	eval
e1026 r4 a19	1	eval
e1026 r4 a17	1	eval
e1026 r4 a18	1	eval
e1026 r4 a20	1	eval
e1026 r4 a32	1	eval
e2469 r4 c5	1	train
e2469 r4 a26	1	eval
e2469 r4 a25	1	eval
e2469 r4 a7	1	eval
e2469 r4 a21	1	eval
e2469 r4 a34	1	eval
e2469 r4 a4	1	eval
e2469 r4 a9	1	eval
e2469 r4 a3	1	eval
e2469 r4 a17	1	eval
e2469 r4 a35	1	eval
e2469 r4 a15	1	eval
e881 r4 c5	1	train
e881 r4 a26	1	eval
e881 r4 a25	1	eval
e881 r4 a7	1	eval
e881 r4 a21	1	eval
e881 r4 a34	1	eval
e881 r4 a5	1	eval
e881 r4 a35	1	eval
e881 r4 a10	1	eval
e881 r4 a0	1	eval
e881 r4 a32	1	eval
e881 r4 a31	1	eval
e3860 r4 c5	1	train
e3860 r4 a26	1	eval
e3860 r4 a25	1	eval
e3860 r4 a7	1	eval
e3860 r4 a21	1	eval
e3860 r4 a34	1	eval
e3860 r4 a20	1	eval
e3860 r4 a17	1	eval
e3860 r4 a2	1	eval
e3860 r4 a12	1	eval
e3860 r4 a0	1	eval
e3860 r4 a27	1	eval
e4572 r4 c5	1	train
e4572 r4 a26	1	eval
e4572 r4 a25	1	eval
e4572 r4 a7	1	eval
e4572 r4 a21	1	eval
e4572 r4 a34	1	eval
e4572 r4 a19	1	eval
e4572 r4 a27	1	eval
e4572 r4 a18	1	eval
e4572 r4 a15	1	eval
e4572 r4 a11	1	eval
e4572 r4 a20	1	eval
e4808 r4 c5	1	train
e4808 r4 a26	1	eval
e4808 r4 a25	1	eval
e4808 r4 a7	1	eval
e4808 r4 a21	1	eval
e4808 r4 a34	1	eval
e4808 r4 a17	1	eval
e4808 r4 a27	1	eval
e4808 r4 a16	1	eval
e4808 r4 a5	1	eval
e4808 r4 a15	1	eval
e4808 r4 a18	1	eval
e4128 r4 c5	1	train
e4128 r4 a26	1	eval
e4128 r4 a25	1	eval
e4128 r4 a7	1	eval
e4128 r4 a21	1	eval
e4128 r4 a34	1	eval
e4128 r4 a2	1	eval
e4128 r4 a5	1	eval
e4128 r4 a18	1	eval
e4128 r4 a22	1	eval
e4128 r4 a3	1	eval
e4128 r4 a16	1	eval
e3127 r4 c5	1	train
e3127 r4 a26	1	eval
e3127 r4 a25	1	eval
e3127 r4 a7	1	eval
e3127 r4 a21	1	eval
e3127 r4 a34	1	eval
e3127 r4 a17	1	eval
e3127 r4 a4	1	eval
e3127 r4 a11	1	eval
e3127 r4 a13	1	eval
e3127 r4 a28	1	eval
e3127 r4 a18	1	eval
e730 r4 c5	1	train
e730 r4 a26	1	eval
e730 r4 a25	1	eval
e730 r4 a7	1	eval
e730 r4 a21	1	eval
e730 r4 a34	1	eval
e730 r4 a31	1	eval
e730 r4 a14	1	eval
e730 r4 a32	1	eval
e730 r4 a35	1	eval
e730 r4 a9	1	eval
e730 r4 a19	1	eval
e4780 r4 c5	1	train
e4780 r4 a26	1	eval
e4780 r4 a25	1	eval
e4780 r4 a7	1	eval
e4780 r4 a21	1	eval
e4780 r4 a34	1	eval
e4780 r4 a19	1	eval
e4780 r4 a0	1	eval
e4780 r4 a24	1	eval
e4780 r4 a23	1	eval
e4780 r4 a31	1	eval
e4780 r4 a11	1	eval
e1442 r4 c5	1	train
e1442 r4 a26	1	eval
e1442 r4 a25	1	eval
e1442 r4 a7	1	eval
e1442 r4 a21	1	eval
e1442 r4 a34	1	eval
e1442 r4 a0	1	eval
e1442 r4 a17	1	eval
e1442 r4 a23	1	eval
e1442 r4 a8	1	eval
e1442 r4 a24	1	eval
e1442 r4 a32	1	eval
e3653 r4 c5	1	train
e3653 r4 a26	1	eval
e3653 r4 a25	1	eval
e3653 r4 a7	1	eval
e3653 r4 a21	1	eval
e3653 r4 a34	1	eval
e3653 r4 a13	1	eval
e3653 r4 a1	1	eval
e3653 r4 a4	1	eval
e3653 r4 a0	1	eval
e3653 r4 a3	1	eval
e3653 r4 a27	1	eval
e1370 r4 c5	1	train
e1370 r4 a26	1	eval
e1370 r4 a25	1	eval
e1370 r4 a7	1	eval
e1370 r4 a21	1	eval
e1370 r4 a34	1	eval
e1370 r4 a22	1	eval
e1370 r4 a32	1	eval
e1370 r4 a12	1	eval
e1370 r4 a8	1	eval
e1370 r4 a9	1	eval
e1370 r4 a1	1	eval
e3855 r4 c5	1	train
e3855 r4 a26	1	eval
e3855 r4 a25	1	eval
e3855 r4 a7	1	eval
e3855 r4 a21	1	eval
e3855 r4 a34	1	eval
e3855 r4 a0	1	eval
e3855 r4 a10	1	eval
e3855 r4 a2	1	eval
e3855 r4 a15	1	eval
e3855 r4 a11	1	eval
e3855 r4 a35	1	eval
e1473 r4 c5	1	train
e1473 r4 a26	1	eval
e1473 r4 a25	1	eval
e1473 r4 a7	1	eval
e1473 r4 a21	1	eval
e1473 r4 a34	1	eval
e1473 r4 a6	1	eval
e1473 r4 a33	1	eval
e1473 r4 a10	1	eval
e1473 r4 a19	1	eval
e1473 r4 a31	1	eval
e1473 r4 a23	1	eval
e607 r4 c5	1	train
e607 r4 a26	1	eval
e607 r4 a25	1	eval
e607 r4 a7	1	eval
e607 r4 a21	1	eval
e607 r4 a34	1	eval
e607 r4 a17	1	eval
e607 r4 a30	1	eval
e607 r4 a35	1	eval
e607 r4 a10	1	eval
e607 r4 a4	1	eval
e607 r4 a1	1	eval
e2801 r4 c5	1	train
e2801 r4 a26	1	eval
e2801 r4 a25	1	eval
e2801 r4 a7	1	eval
e2801 r4 a21	1	eval
e2801 r4 a34	1	eval
e2801 r4 a35	1	eval
e2801 r4 a9	1	eval
e2801 r4 a14	1	eval
e2801 r4 a15	1	eval
e2801 r4 a27	1	eval
e2801 r4 a5	1	eval
e2364 r5 c73	1	train
e2364 r4 a25	1	train
e2364 r4 a17	1	train
e2364 r4 a28	1	train
e2364 r4 a31	1	train
e2364 r4 a30	1	train
e2364 r5 a8	0	train
e2364 r5 a9	0	train
e2364 r5 a4	0	train
e2364 r5 a6	0	train
e2364 r5 a29	0	train
e2364 r5 a15	0	train
e1147 r5 c73	1	train
e1147 r4 a25	1	train
e1147 r4 a17	1	train
e1147 r4 a28	1	train
e1147 r4 a31	1	train
e1147 r4 a30	1	train
e1147 r5 a7	0	train
e1147 r5 a8	0	train
e1147 r5 a14	0	train
e1147 r5 a12	0	train
e1147 r5 a23	0	train
e1147 r5 a4	0	train
e4285 r5 c73	1	train
e4285 r4 a25	1	train
e4285 r4 a17	1	train
e4285 r4 a28	1	train
e4285 r4 a31	1	train
e4285 r4 a30	1	train
e4285 r5 a33	0	train
e4285 r5 a19	0	train
e4285 r5 a4	0	train
e4285 r5 a27	0	train
e4285 r5 a14	0	train
e4285 r5 a21	0	train
e4781 r5 c73	1	train
e4781 r4 a25	1	train
e4781 r4 a17	1	train
e4781 r4 a28	1	train
e4781 r4 a31	1	train
e4781 r4 a30	1	train
e4781 r5 a27	0	train
e4781 r5 a21	0	train
e4781 r5 a22	0	train
e4781 r5 a23	0	train
e4781 r5 a4	0	train
e4781 r5 a33	0	train
e2703 r5 c73	1	train
e2703 r4 a25	1	train
e2703 r4 a17	1	train
e2703 r4 a28	1	train
e2703 r4 a31	1	train
e2703 r4 a30	1	train
e2703 r5 a7	0	train
e2703 r5 a33	0	train
e2703 r5 a9	0	train
e2703 r5 a27	0	train
e2703 r5 a13	0	train
e2703 r5 a5	0	train
e2324 r5 c73	1	train
e2324 r4 a25	1	train
e2324 r4 a17	1	train
e2324 r4 a28	1	train
e2324 r4 a31	1	train
e2324 r4 a30	1	train
e2324 r5 a35	0	train
e2324 r5 a34	0	train
e2324 r5 a11	0	train
e2324 r5 a15	0	train
e2324 r5 a21	0	train
e2324 r5 a3	0	train
e4061 r5 c73	1	train
e4061 r4 a25	1	train
e4061 r4 a17	1	train
e4061 r4 a28	1	train
e4061 r4 a31	1	train
e4061 r4 a30	1	train
e4061 r5 a27	0	train
e4061 r5 a5	0	train
e4061 r5 a35	0	train
e4061 r5 a23	0	train
e4061 r5 a12	0	train
e4061 r5 a24	0	train
e4211 r5 c73	1	train
e4211 r4 a25	1	train
e4211 r4 a17	1	train
e4211 r4 a28	1	train
e4211 r4 a31	1	train
e4211 r4 a30	1	train
e4211 r5 a0	0	train
e4211 r5 a4	0	train
e4211 r5 a18	0	train
e4211 r5 a32	0	train
e4211 r5 a33	0	train
e4211 r5 a21	0	train
e1161 r5 c73	1	train
e1161 r4 a25	1	train
e1161 r4 a17	1	train
e1161 r4 a28	1	train
e1161 r4 a31	1	train
e1161 r4 a30	1	train
e1161 r5 a4	0	train
e1161 r5 a19	0	train
e1161 r5 a33	0	train
e1161 r5 a14	0	train
e1161 r5 a27	0	train
e1161 r5 a32	0	train
e332 r5 c73	1	train
e332 r4 a25	1	train
e332 r4 a17	1	train
e332 r4 a28	1	train
e332 r4 a31	1	train
e332 r4 a30	1	train
e332 r5 a26	0	train
e332 r5 a4	0	train
e332 r5 a23	0	train
e332 r5 a27	0	train
e332 r5 a34	0	train
e332 r5 a1	0	train
e2314 r5 c73	1	train
e2314 r4 a25	1	train
e2314 r4 a17	1	train
e2314 r4 a28	1	train
e2314 r4 a31	1	train
e2314 r4 a30	1	train
e2314 r5 a20	0	train
e2314 r5 a9	0	train
e2314 r5 a21	0	train
e2314 r5 a4	0	train
e2314 r5 a14	0	train
e2314 r5 a26	0	train
e129 r5 c73	1	train
e129 r4 a25	1	train
e129 r4 a17	1	train
e129 r4 a28	1	train
e129 r4 a31	1	train
e129 r4 a30	1	train
e129 r5 a13	0	train
e129 r5 a8	0	train
e129 r5 a18	0	train
e129 r5 a9	0	train
e129 r5 a32	0	train
e129 r5 a21	0	train
e3639 r5 c73	1	train
e3639 r4 a25	1	train
e3639 r4 a17	1	train
e3639 r4 a28	1	train
e3639 r4 a31	1	train
e3639 r4 a30	1	train
e3639 r5 a5	0	train
e3639 r5 a10	0	train
e3639 r5 a29	0	train
e3639 r5 a13	0	train
e3639 r5 a3	0	train
e3639 r5 a0	0	train
e2673 r5 c73	1	train
e2673 r4 a25	1	train
e2673 r4 a17	1	train
e2673 r4 a28	1	train
e2673 r4 a31	1	train
e2673 r4 a30	1	train
e2673 r5 a5	0	train
e2673 r5 a20	0	train
e2673 r5 a33	0	train
e2673 r5 a26	0	train
e2673 r5 a8	0	train
e2673 r5 a0	0	train
e2532 r5 c73	1	train
e2532 r4 a25	1	train
e2532 r4 a17	1	train
e2532 r4 a28	1	train
e2532 r4 a31	1	train
e2532 r4 a30	1	train
e2532 r5 a6	0	train
e2532 r5 a12	0	train
e2532 r5 a5	0	train
e2532 r5 a35	0	train
e2532 r5 a19	0	train
e2532 r5 a11	0	train
e4617 r5 c73	1	train
e4617 r4 a25	1	train
e4617 r4 a17	1	train
e4617 r4 a28	1	train
e4617 r4 a31	1	train
e4617 r4 a30	1	train
e4617 r5 a21	0	train
e4617 r5 a18	0	train
e4617 r5 a2	0	train
e4617 r5 a35	0	train
e4617 r5 a34	0	train
e4617 r5 a7	0	train
e4822 r5 c73	1	train
e4822 r4 a25	1	train
e4822 r4 a17	1	train
e4822 r4 a28	1	train
e4822 r4 a31	1	train
e4822 r4 a30	1	train
e4822 r5 a33	0	train
e4822 r5 a7	0	train
e4822 r5 a16	0	train
e4822 r5 a1	0	train
e4822 r5 a0	0	train
e4822 r5 a34	0	train
e3107 r5 c73	1	train
e3107 r4 a25	1	train
e3107 r4 a17	1	train
e3107 r4 a28	1	train
e3107 r4 a31	1	train
e3107 r4 a30	1	train
e3107 r5 a33	0	train
e3107 r5 a3	0	train
e3107 r5 a2	0	train
e3107 r5 a19	0	train
e3107 r5 a15	0	train
e3107 r5 a14	0	train
e2686 r5 c73	1	train
e2686 r4 a25	1	train
e2686 r4 a17	1	train
e2686 r4 a28	1	train
e2686 r4 a31	1	train
e2686 r4 a30	1	train
e2686 r5 a12	0	train
e2686 r5 a4	0	train
e2686 r5 a8	0	train
e2686 r5 a2	0	train
e2686 r5 a9	0	train
e2686 r5 a10	0	train
e4273 r5 c73	1	train
e4273 r4 a25	1	train
e4273 r4 a17	1	train
e4273 r4 a28	1	train
e4273 r4 a31	1	train
e4273 r4 a30	1	train
e4273 r5 a26	0	train
e4273 r5 a2	0	train
e4273 r5 a13	0	train
e4273 r5 a10	0	train
e4273 r5 a7	0	train
e4273 r5 a11	0	train
e843 r5 c73	1	train
e843 r4 a25	1	train
e843 r4 a17	1	train
e843 r4 a28	1	train
e843 r4 a31	1	train
e843 r4 a30	1	train
e843 r5 a8	0	train
e843 r5 a4	0	train
e843 r5 a12	0	train
e843 r5 a35	0	train
e843 r5 a34	0	train
e843 r5 a3	0	train
e2974 r5 c73	1	train
e2974 r4 a25	1	train
e2974 r4 a17	1	train
e2974 r4 a28	1	train
e2974 r4 a31	1	train
e2974 r4 a30	1	train
e2974 r5 a24	0	train
e2974 r5 a13	0	train
e2974 r5 a27	0	train
e2974 r5 a10	0	train
e2974 r5 a5	0	train
e2974 r5 a33	0	train
e2177 r5 c73	1	train
e2177 r4 a25	1	train
e2177 r4 a17	1	train
e2177 r4 a28	1	train
e2177 r4 a31	1	train
e2177 r4 a30	1	train
e2177 r5 a32	0	train
e2177 r5 a29	0	train
e2177 r5 a2	0	train
e2177 r5 a33	0	train
e2177 r5 a35	0	train
e2177 r5 a27	0	train
e310 r5 c73	1	train
e310 r4 a25	1	train
e310 r4 a17	1	train
e310 r4 a28	1	train
e310 r4 a31	1	train
e310 r4 a30	1	train
e310 r5 a23	0	train
e310 r5 a14	0	train
e310 r5 a33	0	train
e310 r5 a21	0	train
e310 r5 a24	0	train
e310 r5 a8	0	train
e2196 r5 c73	1	train
e2196 r4 a25	1	train
e2196 r4 a17	1	train
e2196 r4 a28	1	train
e2196 r4 a31	1	train
e2196 r4 a30	1	train
e2196 r5 a18	0	train
e2196 r5 a33	0	train
e2196 r5 a5	0	train
e2196 r5 a10	0	train
e2196 r5 a3	0	train
e2196 r5 a20	0	train
e1915 r5 c73	1	train
e1915 r4 a25	1	train
e1915 r4 a17	1	train
e1915 r4 a28	1	train
e1915 r4 a31	1	train
e1915 r4 a30	1	train
e1915 r5 a7	0	train
e1915 r5 a9	0	train
e1915 r5 a26	0	train
e1915 r5 a20	0	train
e1915 r5 a2	0	train
e1915 r5 a24	0	train
e1112 r5 c73	1	train
e1112 r4 a25	1	train
e1112 r4 a17	1	train
e1112 r4 a28	1	train
e1112 r4 a31	1	train
e1112 r4 a30	1	train
e1112 r5 a11	0	train
e1112 r5 a23	0	train
e1112 r5 a2	0	train
e1112 r5 a3	0	train
e1112 r5 a29	0	train
e1112 r5 a12	0	train
e3020 r5 c73	1	train
e3020 r4 a25	1	train
e3020 r4 a17	1	train
e3020 r4 a28	1	train
e3020 r4 a31	1	train
e3020 r4 a30	1	train
e3020 r5 a12	0	train
e3020 r5 a1	0	train
e3020 r5 a24	0	train
e3020 r5 a35	0	train
e3020 r5 a15	0	train
e3020 r5 a29	0	train
e1210 r5 c73	1	train
e1210 r4 a25	1	train
e1210 r4 a17	1	train
e1210 r4 a28	1	train
e1210 r4 a31	1	train
e1210 r4 a30	1	train
e1210 r5 a3	0	train
e1210 r5 a16	0	train
e1210 r5 a7	0	train
e1210 r5 a11	0	train
e1210 r5 a21	0	train
e1210 r5 a26	0	train
e2563 r5 c73	1	train
e2563 r4 a25	1	train
e2563 r4 a17	1	train
e2563 r4 a28	1	train
e2563 r4 a31	1	train
e2563 r4 a30	1	train
e2563 r5 a6	0	train
e2563 r5 a35	0	train
e2563 r5 a10	0	train
e2563 r5 a12	0	train
e2563 r5 a33	0	train
e2563 r5 a9	0	train
e962 r5 c73	1	train
e962 r4 a25	1	train
e962 r4 a17	1	train
e962 r4 a28	1	train
e962 r4 a31	1	train
e962 r4 a30	1	train
e962 r5 a27	0	train
e962 r5 a6	0	train
e962 r5 a29	0	train
e962 r5 a4	0	train
e962 r5 a19	0	train
e962 r5 a21	0	train
e1211 r5 c73	1	train
e1211 r4 a25	1	train
e1211 r4 a17	1	train
e1211 r4 a28	1	train
e1211 r4 a31	1	train
e1211 r4 a30	1	train
e1211 r5 a4	0	train
e1211 r5 a20	0	train
e1211 r5 a10	0	train
e1211 r5 a5	0	train
e1211 r5 a8	0	train
e1211 r5 a19	0	train
e2131 r5 c73	1	train
e2131 r4 a25	1	train
e2131 r4 a17	1	train
e2131 r4 a28	1	train
e2131 r4 a31	1	train
e2131 r4 a30	1	train
e2131 r5 a14	0	train
e2131 r5 a15	0	train
e2131 r5 a24	0	train
e2131 r5 a34	0	train
e2131 r5 a33	0	train
e2131 r5 a35	0	train
e4232 r5 c73	1	train
e4232 r4 a25	1	train
e4232 r4 a17	1	train
e4232 r4 a28	1	train
e4232 r4 a31	1	train
e4232 r4 a30	1	train
e4232 r5 a20	0	train
e4232 r5 a21	0	train
e4232 r5 a23	0	train
e4232 r5 a10	0	train
e4232 r5 a27	0	train
e4232 r5 a1	0	train
e3497 r5 c73	1	train
e3497 r4 a25	1	train
e3497 r4 a17	1	train
e3497 r4 a28	1	train
e3497 r4 a31	1	train
e3497 r4 a30	1	train
e3497 r5 a13	0	train
e3497 r5 a0	0	train
e3497 r5 a34	0	train
e3497 r5 a18	0	train
e3497 r5 a16	0	train
e3497 r5 a1	0	train
e1481 r5 c73	1	train
e1481 r4 a25	1	train
e1481 r4 a17	1	train
e1481 r4 a28	1	train
e1481 r4 a31	1	train
e1481 r4 a30	1	train
e1481 r5 a22	0	train
e1481 r5 a2	0	train
e1481 r5 a20	0	train
e1481 r5 a29	0	train
e1481 r5 a7	0	train
e1481 r5 a16	0	train
e645 r5 c73	1	train
e645 r4 a25	1	train
e645 r4 a17	1	train
e645 r4 a28	1	train
e645 r4 a31	1	train
e645 r4 a30	1	train
e645 r5 a21	0	train
e645 r5 a33	0	train
e645 r5 a0	0	train
e645 r5 a34	0	train
e645 r5 a1	0	train
e645 r5 a20	0	train
e3181 r5 c73	1	train
e3181 r4 a25	1	train
e3181 r4 a17	1	train
e3181 r4 a28	1	train
e3181 r4 a31	1	train
e3181 r4 a30	1	train
e3181 r5 a1	0	train
e3181 r5 a22	0	train
e3181 r5 a13	0	train
e3181 r5 a32	0	train
e3181 r5 a7	0	train
e3181 r5 a3	0	train
e1939 r5 c73	1	train
e1939 r4 a25	1	train
e1939 r4 a17	1	train
e1939 r4 a28	1	train
e1939 r4 a31	1	train
e1939 r4 a30	1	train
e1939 r5 a10	0	train
e1939 r5 a13	0	train
e1939 r5 a21	0	train
e1939 r5 a22	0	train
e1939 r5 a15	0	train
e1939 r5 a26	0	train
e1429 r5 c73	1	train
e1429 r4 a25	1	train
e1429 r4 a17	1	train
e1429 r4 a28	1	train
e1429 r4 a31	1	train
e1429 r4 a30	1	train
e1429 r5 a26	0	train
e1429 r5 a6	0	train
e1429 r5 a9	0	train
e1429 r5 a13	0	train
e1429 r5 a35	0	train
e1429 r5 a18	0	train
e4330 r5 c73	1	train
e4330 r4 a25	1	train
e4330 r4 a17	1	train
e4330 r4 a28	1	train
e4330 r4 a31	1	train
e4330 r4 a30	1	train
e4330 r5 a19	0	train
e4330 r5 a6	0	train
e4330 r5 a3	0	train
e4330 r5 a2	0	train
e4330 r5 a29	0	train
e4330 r5 a1	0	train
e3991 r5 c73	1	train
e3991 r4 a25	1	train
e3991 r4 a17	1	train
e3991 r4 a28	1	train
e3991 r4 a31	1	train
e3991 r4 a30	1	train
e3991 r5 a2	0	train
e3991 r5 a18	0	train
e3991 r5 a20	0	train
