fact	label	source
e4446 r15 a6	0	train
e4446 r15 a14	0	train
e4446 r15 a30	0	train
e4446 r15 a2	0	train
e4446 r15 a8	0	train
e4446 r15 a34	0	train
e2099 r15 c66	1	train
e2099 r14 a21	1	train
e2099 r14 a22	1	train
e2099 r14 a29	1	train
e2099 r14 a26	1	train
e2099 r14 a25	1	train
e2099 r15 a18	0	train
e2099 r15 a2	0	train
e2099 r15 a28	0	train
e2099 r15 a35	0	train
e2099 r15 a38	0	train
e2099 r15 a20	0	train
e201 r15 c66	1	train
e201 r14 a21	1	train
e201 r14 a22	1	train
e201 r14 a29	1	train
e201 r14 a26	1	train
e201 r14 a25	1	train
e201 r15 a10	0	train
e201 r15 a13	0	train
e201 r15 a12	0	train
e201 r15 a38	0	train
e201 r15 a28	0	train
e201 r15 a1	0	train
e4341 r15 c66	1	train
e4341 r14 a21	1	train
e4341 r14 a22	1	train
e4341 r14 a29	1	train
e4341 r14 a26	1	train
e4341 r14 a25	1	train
e4341 r15 a10	0	train
e4341 r15 a19	0	train
e4341 r15 a34	0	train
e4341 r15 a17	0	train
e4341 r15 a36	0	train
e4341 r15 a1	0	train
e4708 r15 c66	1	train
e4708 r14 a21	1	train
e4708 r14 a22	1	train
e4708 r14 a29	1	train
e4708 r14 a26	1	train
e4708 r14 a25	1	train
e4708 r15 a2	0	train
e4708 r15 a38	0	train
e4708 r15 a33	0	train
e4708 r15 a17	0	train
e4708 r15 a15	0	train
e4708 r15 a12	0	train
e764 r15 c66	1	train
e764 r14 a21	1	train
e764 r14 a22	1	train
e764 r14 a29	1	train
e764 r14 a26	1	train
e764 r14 a25	1	train
e764 r15 a30	0	train
e764 r15 a16	0	train
e764 r15 a12	0	train
e764 r15 a4	0	train
e764 r15 a23	0	train
e764 r15 a6	0	train
e875 r15 c66	1	train
e875 r14 a21	1	train
e875 r14 a22	1	train
e875 r14 a29	1	train
e875 r14 a26	1	train
e875 r14 a25	1	train
e875 r15 a37	0	train
e875 r15 a5	0	train
e875 r15 a20	0	train
e875 r15 a18	0	train
e875 r15 a23	0	train
e875 r15 a16	0	train
e4219 r15 c66	1	train
e4219 r14 a21	1	train
e4219 r14 a22	1	train
e4219 r14 a29	1	train
e4219 r14 a26	1	train
e4219 r14 a25	1	train
e4219 r15 a0	0	train
e4219 r15 a6	0	train
e4219 r15 a19	0	train
e4219 r15 a35	0	train
e4219 r15 a37	0	train
e4219 r15 a24	0	train
e836 r15 c66	1	train
e836 r14 a21	1	train
e836 r14 a22	1	train
e836 r14 a29	1	train
e836 r14 a26	1	train
e836 r14 a25	1	train
e836 r15 a31	0	train
e836 r15 a37	0	train
e836 r15 a14	0	train
e836 r15 a16	0	train
e836 r15 a2	0	train
e836 r15 a27	0	train
e377 r15 c66	1	train
e377 r14 a21	1	train
e377 r14 a22	1	train
e377 r14 a29	1	train
e377 r14 a26	1	train
e377 r14 a25	1	train
e377 r15 a0	0	train
e377 r15 a12	0	train
e377 r15 a2	0	train
e377 r15 a30	0	train
e377 r15 a27	0	train
e377 r15 a10	0	train
e1646 r15 c66	1	train
e1646 r14 a21	1	train
e1646 r14 a22	1	train
e1646 r14 a29	1	train
e1646 r14 a26	1	train
e1646 r14 a25	1	train
e1646 r15 a7	0	train
e1646 r15 a27	0	train
e1646 r15 a0	0	train
e1646 r15 a4	0	train
e1646 r15 a35	0	train
e1646 r15 a5	0	train
e2805 r15 c66	1	train
e2805 r14 a21	1	train
e2805 r14 a22	1	train
e2805 r14 a29	1	train
e2805 r14 a26	1	train
e2805 r14 a25	1	train
e2805 r15 a12	0	train
e2805 r15 a35	0	train
e2805 r15 a38	0	train
e2805 r15 a27	0	train
e2805 r15 a23	0	train
e2805 r15 a4	0	train
e3028 r15 c66	1	train
e3028 r14 a21	1	train
e3028 r14 a22	1	train
e3028 r14 a29	1	train
e3028 r14 a26	1	train
e3028 r14 a25	1	train
e3028 r15 a8	0	train
e3028 r15 a3	0	train
e3028 r15 a11	0	train
e3028 r15 a7	0	train
e3028 r15 a9	0	train
e3028 r15 a38	0	train
e4297 r15 c66	1	train
e4297 r14 a21	1	train
e4297 r14 a22	1	train
e4297 r14 a29	1	train
e4297 r14 a26	1	train
e4297 r14 a25	1	train
e4297 r15 a28	0	train
e4297 r15 a15	0	train
e4297 r15 a32	0	train
e4297 r15 a1	0	train
e4297 r15 a9	0	train
e4297 r15 a37	0	train
e315 r15 c66	1	train
e315 r14 a21	1	train
e315 r14 a22	1	train
e315 r14 a29	1	train
e315 r14 a26	1	train
e315 r14 a25	1	train
e315 r15 a13	0	train
e315 r15 a24	0	train
e315 r15 a27	0	train
e315 r15 a39	0	train
e315 r15 a7	0	train
e315 r15 a16	0	train
e1704 r15 c66	1	train
e1704 r14 a21	1	train
e1704 r14 a22	1	train
e1704 r14 a29	1	train
e1704 r14 a26	1	train
e1704 r14 a25	1	train
e1704 r15 a20	0	train
e1704 r15 a9	0	train
e1704 r15 a23	0	train
e1704 r15 a1	0	train
e1704 r15 a31	0	train
e1704 r15 a12	0	train
e4439 r15 c66	1	train
e4439 r14 a21	1	train
e4439 r14 a22	1	train
e4439 r14 a29	1	train
e4439 r14 a26	1	train
e4439 r14 a25	1	train
e4439 r15 a31	0	train
e4439 r15 a18	0	train
e4439 r15 a9	0	train
e4439 r15 a12	0	train
e4439 r15 a16	0	train
e4439 r15 a0	0	train
e470 r15 c66	1	train
e470 r14 a21	1	train
e470 r14 a22	1	train
e470 r14 a29	1	train
e470 r14 a26	1	train
e470 r14 a25	1	train
e470 r15 a15	0	train
e470 r15 a19	0	train
e470 r15 a16	0	train
e470 r15 a23	0	train
e470 r15 a31	0	train
e470 r15 a38	0	train
e2710 r15 c66	1	train
e2710 r14 a21	1	train
e2710 r14 a22	1	train
e2710 r14 a29	1	train
e2710 r14 a26	1	train
e2710 r14 a25	1	train
e2710 r15 a28	0	train
e2710 r15 a36	0	train
e2710 r15 a20	0	train
e2710 r15 a39	0	train
e2710 r15 a15	0	train
e2710 r15 a30	0	train
e461 r15 c66	1	train
e461 r14 a21	1	train
e461 r14 a22	1	train
e461 r14 a29	1	train
e461 r14 a26	1	train
e461 r14 a25	1	train
e461 r15 a34	0	train
e461 r15 a31	0	train
e461 r15 a18	0	train
e461 r15 a33	0	train
e461 r15 a35	0	train
e461 r15 a3	0	train
e3239 r15 c66	1	train
e3239 r14 a21	1	train
e3239 r14 a22	1	train
e3239 r14 a29	1	train
e3239 r14 a26	1	train
e3239 r14 a25	1	train
e3239 r15 a0	0	train
e3239 r15 a32	0	train
e3239 r15 a24	0	train
e3239 r15 a18	0	train
e3239 r15 a11	0	train
e3239 r15 a9	0	train
e2284 r15 c66	1	train
e2284 r14 a21	1	train
e2284 r14 a22	1	train
e2284 r14 a29	1	train
e2284 r14 a26	1	train
e2284 r14 a25	1	train
e2284 r15 a19	0	train
e2284 r15 a24	0	train
e2284 r15 a31	0	train
e2284 r15 a9	0	train
e2284 r15 a16	0	train
e2284 r15 a36	0	train
e4700 r15 c66	1	train
e4700 r14 a21	1	train
e4700 r14 a22	1	train
e4700 r14 a29	1	train
e4700 r14 a26	1	train
e4700 r14 a25	1	train
e4700 r15 a2	0	train
e4700 r15 a34	0	train
e4700 r15 a31	0	train
e4700 r15 a16	0	train
e4700 r15 a33	0	train
e4700 r15 a6	0	train
e4482 r15 c66	1	train
e4482 r14 a21	1	train
e4482 r14 a22	1	train
e4482 r14 a29	1	train
e4482 r14 a26	1	train
e4482 r14 a25	1	train
e4482 r15 a14	0	train
e4482 r15 a31	0	train
e4482 r15 a36	0	train
e4482 r15 a35	0	train
e4482 r15 a17	0	train
e4482 r15 a37	0	train
e4106 r15 c66	1	train
e4106 r14 a21	1	train
e4106 r14 a22	1	train
e4106 r14 a29	1	train
e4106 r14 a26	1	train
e4106 r14 a25	1	train
e4106 r15 a35	0	train
e4106 r15 a6	0	train
e4106 r15 a3	0	train
e4106 r15 a12	0	train
e4106 r15 a24	0	train
e4106 r15 a0	0	train
e1289 r15 c66	1	train
e1289 r14 a21	1	train
e1289 r14 a22	1	train
e1289 r14 a29	1	train
e1289 r14 a26	1	train
e1289 r14 a25	1	train
e1289 r15 a35	0	train
e1289 r15 a6	0	train
e1289 r15 a16	0	train
e1289 r15 a32	0	train
e1289 r15 a38	0	train
e1289 r15 a7	0	train
e767 r15 c66	1	train
e767 r14 a21	1	train
e767 r14 a22	1	train
e767 r14 a29	1	train
e767 r14 a26	1	train
e767 r14 a25	1	train
e767 r15 a37	0	train
e767 r15 a32	0	train
e767 r15 a0	0	train
e767 r15 a12	0	train
e767 r15 a14	0	train
e767 r15 a3	0	train
e211 r15 c66	1	train
e211 r14 a21	1	train
e211 r14 a22	1	train
e211 r14 a29	1	train
e211 r14 a26	1	train
e211 r14 a25	1	train
e211 r15 a12	0	train
e211 r15 a37	0	train
e211 r15 a18	0	train
e211 r15 a17	0	train
e211 r15 a19	0	train
e211 r15 a35	0	train
e612 r15 c66	1	train
e612 r14 a21	1	train
e612 r14 a22	1	train
e612 r14 a29	1	train
e612 r14 a26	1	train
e612 r14 a25	1	train
e612 r15 a0	0	train
e612 r15 a18	0	train
e612 r15 a23	0	train
e612 r15 a38	0	train
e612 r15 a37	0	train
e612 r15 a36	0	train
e3585 r15 c66	1	train
e3585 r14 a21	1	train
e3585 r14 a22	1	train
e3585 r14 a29	1	train
e3585 r14 a26	1	train
e3585 r14 a25	1	train
e3585 r15 a27	0	train
e3585 r15 a19	0	train
e3585 r15 a39	0	train
e3585 r15 a35	0	train
e3585 r15 a12	0	train
e3585 r15 a10	0	train
e158 r15 c66	1	train
e158 r14 a21	1	train
e158 r14 a22	1	train
e158 r14 a29	1	train
e158 r14 a26	1	train
e158 r14 a25	1	train
e158 r15 a18	0	train
e158 r15 a3	0	train
e158 r15 a27	0	train
e158 r15 a14	0	train
e158 r15 a9	0	train
e158 r15 a2	0	train
e2561 r15 c66	1	train
e2561 r14 a21	1	train
e2561 r14 a22	1	train
e2561 r14 a29	1	train
e2561 r14 a26	1	train
e2561 r14 a25	1	train
e2561 r15 a8	0	train
e2561 r15 a4	0	train
e2561 r15 a7	0	train
e2561 r15 a6	0	train
e2561 r15 a23	0	train
e2561 r15 a13	0	train
e3214 r15 c66	1	train
e3214 r14 a21	1	train
e3214 r14 a22	1	train
e3214 r14 a29	1	train
e3214 r14 a26	1	train
e3214 r14 a25	1	train
e3214 r15 a33	0	train
e3214 r15 a24	0	train
e3214 r15 a34	0	train
e3214 r15 a7	0	train
e3214 r15 a14	0	train
e3214 r15 a38	0	train
e1242 r15 c66	1	train
e1242 r14 a21	1	train
e1242 r14 a22	1	train
e1242 r14 a29	1	train
e1242 r14 a26	1	train
e1242 r14 a25	1	train
e1242 r15 a30	0	train
e1242 r15 a23	0	train
e1242 r15 a7	0	train
e1242 r15 a15	0	train
e1242 r15 a39	0	train
e1242 r15 a24	0	train
e3859 r15 c66	1	train
e3859 r14 a21	1	train
e3859 r14 a22	1	train
e3859 r14 a29	1	train
e3859 r14 a26	1	train
e3859 r14 a25	1	train
e3859 r15 a18	0	train
e3859 r15 a6	0	train
e3859 r15 a23	0	train
e3859 r15 a24	0	train
e3859 r15 a33	0	train
e3859 r15 a28	0	train
e1665 r15 c66	1	train
e1665 r14 a21	1	train
e1665 r14 a22	1	train
e1665 r14 a29	1	train
e1665 r14 a26	1	train
e1665 r14 a25	1	train
e1665 r15 a0	0	train
e1665 r15 a10	0	train
e1665 r15 a1	0	train
e1665 r15 a33	0	train
e1665 r15 a20	0	train
e1665 r15 a37	0	train
e4294 r15 c66	1	train
e4294 r14 a21	1	train
e4294 r14 a22	1	train
e4294 r14 a29	1	train
e4294 r14 a26	1	train
e4294 r14 a25	1	train
e4294 r15 a4	0	train
e4294 r15 a30	0	train
e4294 r15 a14	0	train
e4294 r15 a23	0	train
e4294 r15 a13	0	train
e4294 r15 a18	0	train
e1186 r14 c66	1	train
e1186 r14 a21	1	eval
e1186 r14 a22	1	eval
e1186 r14 a29	1	eval
e1186 r14 a26	1	eval
e1186 r14 a25	1	eval
e1186 r14 a14	1	eval
e1186 r14 a34	1	eval
e1186 r14 a27	1	eval
e1186 r14 a6	1	eval
e1186 r14 a31	1	eval
e1186 r14 a23	1	eval
e2260 r14 c66	1	train
e2260 r14 a21	1	eval
e2260 r14 a22	1	eval
e2260 r14 a29	1	eval
e2260 r14 a26	1	eval
e2260 r14 a25	1	eval
e2260 r14 a37	1	eval
e2260 r14 a8	1	eval
e2260 r14 a35	1	eval
e2260 r14 a32	1	eval
e2260 r14 a36	1	eval
e2260 r14 a1	1	eval
e2835 r14 c66	1	train
e2835 r14 a21	1	eval
e2835 r14 a22	1	eval
e2835 r14 a29	1	eval
e2835 r14 a26	1	eval
e2835 r14 a25	1	eval
e2835 r14 a39	1	eval
e2835 r14 a28	1	eval
e2835 r14 a23	1	eval
e2835 r14 a11	1	eval
e2835 r14 a14	1	eval
e2835 r14 a10	1	eval
e1483 r14 c66	1	train
e1483 r14 a21	1	eval
e1483 r14 a22	1	eval
e1483 r14 a29	1	eval
e1483 r14 a26	1	eval
e1483 r14 a25	1	eval
e1483 r14 a31	1	eval
e1483 r14 a35	1	eval
e1483 r14 a30	1	eval
e1483 r14 a3	1	eval
e1483 r14 a7	1	eval
e1483 r14 a20	1	eval
e4543 r14 c66	1	train
e4543 r14 a21	1	eval
e4543 r14 a22	1	eval
e4543 r14 a29	1	eval
e4543 r14 a26	1	eval
e4543 r14 a25	1	eval
e4543 r14 a34	1	eval
e4543 r14 a20	1	eval
e4543 r14 a9	1	eval
e4543 r14 a31	1	eval
e4543 r14 a10	1	eval
e4543 r14 a1	1	eval
e1548 r14 c66	1	train
e1548 r14 a21	1	eval
e1548 r14 a22	1	eval
e1548 r14 a29	1	eval
e1548 r14 a26	1	eval
e1548 r14 a25	1	eval
e1548 r14 a15	1	eval
e1548 r14 a28	1	eval
e1548 r14 a27	1	eval
e1548 r14 a30	1	eval
e1548 r14 a35	1	eval
e1548 r14 a24	1	eval
e1451 r14 c66	1	train
e1451 r14 a21	1	eval
e1451 r14 a22	1	eval
e1451 r14 a29	1	eval
e1451 r14 a26	1	eval
e1451 r14 a25	1	eval
e1451 r14 a4	1	eval
e1451 r14 a20	1	eval
e1451 r14 a3	1	eval
e1451 r14 a14	1	eval
e1451 r14 a15	1	eval
e1451 r14 a19	1	eval
e99 r14 c66	1	train
e99 r14 a21	1	eval
e99 r14 a22	1	eval
e99 r14 a29	1	eval
e99 r14 a26	1	eval
e99 r14 a25	1	eval
e99 r14 a2	1	eval
e99 r14 a5	1	eval
e99 r14 a27	1	eval
e99 r14 a8	1	eval
e99 r14 a17	1	eval
e99 r14 a31	1	eval
e1964 r15 c70	1	train
e1964 r14 a26	1	train
e1964 r14 a5	1	train
e1964 r14 a33	1	train
e1964 r14 a30	1	train
e1964 r14 a38	1	train
e1964 r15 a14	0	train
e1964 r15 a31	0	train
e1964 r15 a12	0	train
e1964 r15 a21	0	train
e1964 r15 a13	0	train
e1964 r15 a7	0	train
e4953 r15 c70	1	train
e4953 r14 a26	1	train
e4953 r14 a5	1	train
e4953 r14 a33	1	train
e4953 r14 a30	1	train
e4953 r14 a38	1	train
e4953 r15 a23	0	train
e4953 r15 a6	0	train
e4953 r15 a22	0	train
e4953 r15 a20	0	train
e4953 r15 a36	0	train
e4953 r15 a16	0	train
e304 r15 c70	1	train
e304 r14 a26	1	train
e304 r14 a5	1	train
e304 r14 a33	1	train
e304 r14 a30	1	train
e304 r14 a38	1	train
e304 r15 a15	0	train
e304 r15 a9	0	train
e304 r15 a6	0	train
e304 r15 a18	0	train
e304 r15 a16	0	train
e304 r15 a12	0	train
e3127 r15 c70	1	train
e3127 r14 a26	1	train
e3127 r14 a5	1	train
e3127 r14 a33	1	train
e3127 r14 a30	1	train
e3127 r14 a38	1	train
e3127 r15 a10	0	train
e3127 r15 a1	0	train
e3127 r15 a32	0	train
e3127 r15 a18	0	train
e3127 r15 a12	0	train
e3127 r15 a24	0	train
e91 r15 c70	1	train
e91 r14 a26	1	train
e91 r14 a5	1	train
e91 r14 a33	1	train
e91 r14 a30	1	train
e91 r14 a38	1	train
e91 r15 a36	0	train
e91 r15 a7	0	train
e91 r15 a16	0	train
e91 r15 a10	0	train
e91 r15 a24	0	train
e91 r15 a29	0	train
e936 r15 c70	1	train
e936 r14 a26	1	train
e936 r14 a5	1	train
e936 r14 a33	1	train
e936 r14 a30	1	train
e936 r14 a38	1	train
e936 r15 a20	0	train
e936 r15 a18	0	train
e936 r15 a13	0	train
e936 r15 a11	0	train
e936 r15 a37	0	train
e936 r15 a10	0	train
e1898 r15 c70	1	train
e1898 r14 a26	1	train
e1898 r14 a5	1	train
e1898 r14 a33	1	train
e1898 r14 a30	1	train
e1898 r14 a38	1	train
e1898 r15 a22	0	train
e1898 r15 a10	0	train
e1898 r15 a24	0	train
e1898 r15 a28	0	train
e1898 r15 a21	0	train
e1898 r15 a1	0	train
e313 r15 c70	1	train
e313 r14 a26	1	train
e313 r14 a5	1	train
e313 r14 a33	1	train
e313 r14 a30	1	train
e313 r14 a38	1	train
e313 r15 a19	0	train
e313 r15 a32	0	train
e313 r15 a15	0	train
e313 r15 a37	0	train
e313 r15 a29	0	train
e313 r15 a2	0	train
e2280 r15 c70	1	train
e2280 r14 a26	1	train
e2280 r14 a5	1	train
e2280 r14 a33	1	train
e2280 r14 a30	1	train
e2280 r14 a38	1	train
e2280 r15 a9	0	train
e2280 r15 a2	0	train
e2280 r15 a7	0	train
e2280 r15 a12	0	train
e2280 r15 a39	0	train
e2280 r15 a4	0	train
e791 r15 c70	1	train
e791 r14 a26	1	train
e791 r14 a5	1	train
e791 r14 a33	1	train
e791 r14 a30	1	train
e791 r14 a38	1	train
e791 r15 a39	0	train
e791 r15 a27	0	train
e791 r15 a28	0	train
e791 r15 a23	0	train
e791 r15 a19	0	train
e791 r15 a15	0	train
e4559 r15 c70	1	train
e4559 r14 a26	1	train
e4559 r14 a5	1	train
e4559 r14 a33	1	train
e4559 r14 a30	1	train
e4559 r14 a38	1	train
e4559 r15 a21	0	train
e4559 r15 a17	0	train
e4559 r15 a15	0	train
e4559 r15 a20	0	train
e4559 r15 a39	0	train
e4559 r15 a27	0	train
e1122 r15 c70	1	train
e1122 r14 a26	1	train
e1122 r14 a5	1	train
e1122 r14 a33	1	train
e1122 r14 a30	1	train
e1122 r14 a38	1	train
e1122 r15 a15	0	train
e1122 r15 a11	0	train
e1122 r15 a37	0	train
e1122 r15 a19	0	train
e1122 r15 a6	0	train
e1122 r15 a25	0	train
e1820 r15 c70	1	train
e1820 r14 a26	1	train
e1820 r14 a5	1	train
e1820 r14 a33	1	train
e1820 r14 a30	1	train
e1820 r14 a38	1	train
e1820 r15 a21	0	train
e1820 r15 a0	0	train
e1820 r15 a39	0	train
e1820 r15 a9	0	train
e1820 r15 a32	0	train
e1820 r15 a37	0	train
e1322 r15 c70	1	train
e1322 r14 a26	1	train
e1322 r14 a5	1	train
e1322 r14 a33	1	train
e1322 r14 a30	1	train
e1322 r14 a38	1	train
e1322 r15 a0	0	train
e1322 r15 a15	0	train
e1322 r15 a17	0	train
e1322 r15 a8	0	train
e1322 r15 a14	0	train
e1322 r15 a19	0	train
e1792 r15 c70	1	train
e1792 r14 a26	1	train
e1792 r14 a5	1	train
e1792 r14 a33	1	train
e1792 r14 a30	1	train
e1792 r14 a38	1	train
e1792 r15 a6	0	train
e1792 r15 a4	0	train
e1792 r15 a36	0	train
e1792 r15 a16	0	train
e1792 r15 a0	0	train
e1792 r15 a12	0	train
e4477 r15 c70	1	train
e4477 r14 a26	1	train
e4477 r14 a5	1	train
e4477 r14 a33	1	train
e4477 r14 a30	1	train
e4477 r14 a38	1	train
e4477 r15 a11	0	train
e4477 r15 a6	0	train
e4477 r15 a7	0	train
e4477 r15 a20	0	train
e4477 r15 a19	0	train
e4477 r15 a35	0	train
e2703 r15 c70	1	train
e2703 r14 a26	1	train
e2703 r14 a5	1	train
e2703 r14 a33	1	train
e2703 r14 a30	1	train
e2703 r14 a38	1	train
e2703 r15 a11	0	train
e2703 r15 a20	0	train
e2703 r15 a29	0	train
e2703 r15 a19	0	train
e2703 r15 a9	0	train
e2703 r15 a36	0	train
e1068 r15 c70	1	train
e1068 r14 a26	1	train
e1068 r14 a5	1	train
e1068 r14 a33	1	train
e1068 r14 a30	1	train
e1068 r14 a38	1	train
e1068 r15 a37	0	train
e1068 r15 a0	0	train
e1068 r15 a14	0	train
e1068 r15 a25	0	train
e1068 r15 a24	0	train
e1068 r15 a4	0	train
e4307 r15 c70	1	train
e4307 r14 a26	1	train
e4307 r14 a5	1	train
e4307 r14 a33	1	train
e4307 r14 a30	1	train
e4307 r14 a38	1	train
e4307 r15 a32	0	train
e4307 r15 a11	0	train
e4307 r15 a28	0	train
e4307 r15 a3	0	train
e4307 r15 a22	0	train
e4307 r15 a16	0	train
e2365 r15 c70	1	train
e2365 r14 a26	1	train
e2365 r14 a5	1	train
e2365 r14 a33	1	train
e2365 r14 a30	1	train
e2365 r14 a38	1	train
e2365 r15 a24	0	train
e2365 r15 a19	0	train
e2365 r15 a11	0	train
e2365 r15 a18	0	train
e2365 r15 a23	0	train
e2365 r15 a28	0	train
e2491 r15 c70	1	train
e2491 r14 a26	1	train
e2491 r14 a5	1	train
e2491 r14 a33	1	train
e2491 r14 a30	1	train
e2491 r14 a38	1	train
e2491 r15 a1	0	train
e2491 r15 a0	0	train
e2491 r15 a19	0	train
e2491 r15 a6	0	train
e2491 r15 a18	0	train
e2491 r15 a22	0	train
e1350 r15 c70	1	train
e1350 r14 a26	1	train
e1350 r14 a5	1	train
e1350 r14 a33	1	train
e1350 r14 a30	1	train
e1350 r14 a38	1	train
e1350 r15 a24	0	train
e1350 r15 a4	0	train
e1350 r15 a16	0	train
e1350 r15 a34	0	train
e1350 r15 a8	0	train
e1350 r15 a28	0	train
e66 r15 c70	1	train
e66 r14 a26	1	train
e66 r14 a5	1	train
e66 r14 a33	1	train
e66 r14 a30	1	train
e66 r14 a38	1	train
e66 r15 a29	0	train
e66 r15 a12	0	train
e66 r15 a25	0	train
e66 r15 a39	0	train
e66 r15 a0	0	train
e66 r15 a11	0	train
e3298 r15 c70	1	train
e3298 r14 a26	1	train
e3298 r14 a5	1	train
e3298 r14 a33	1	train
e3298 r14 a30	1	train
e3298 r14 a38	1	train
e3298 r15 a39	0	train
e3298 r15 a12	0	train
e3298 r15 a19	0	train
e3298 r15 a21	0	train
e3298 r15 a34	0	train
e3298 r15 a0	0	train
e3119 r15 c70	1	train
e3119 r14 a26	1	train
e3119 r14 a5	1	train
e3119 r14 a33	1	train
e3119 r14 a30	1	train
e3119 r14 a38	1	train
e3119 r15 a23	0	train
e3119 r15 a20	0	train
e3119 r15 a17	0	train
e3119 r15 a27	0	train
e3119 r15 a3	0	train
e3119 r15 a10	0	train
e4464 r15 c70	1	train
e4464 r14 a26	1	train
e4464 r14 a5	1	train
e4464 r14 a33	1	train
e4464 r14 a30	1	train
e4464 r14 a38	1	train
e4464 r15 a18	0	train
e4464 r15 a9	0	train
e4464 r15 a25	0	train
e4464 r15 a31	0	train
e4464 r15 a6	0	train
e4464 r15 a37	0	train
e249 r15 c70	1	train
e249 r14 a26	1	train
e249 r14 a5	1	train
e249 r14 a33	1	train
e249 r14 a30	1	train
e249 r14 a38	1	train
e249 r15 a12	0	train
e249 r15 a36	0	train
e249 r15 a6	0	train
e249 r15 a39	0	train
e249 r15 a22	0	train
e249 r15 a23	0	train
e2949 r15 c70	1	train
e2949 r14 a26	1	train
e2949 r14 a5	1	train
e2949 r14 a33	1	train
e2949 r14 a30	1	train
e2949 r14 a38	1	train
e2949 r15 a17	0	train
e2949 r15 a12	0	train
e2949 r15 a22	0	train
e2949 r15 a10	0	train
e2949 r15 a24	0	train
e2949 r15 a4	0	train
e458 r15 c70	1	train
e458 r14 a26	1	train
e458 r14 a5	1	train
e458 r14 a33	1	train
e458 r14 a30	1	train
e458 r14 a38	1	train
e458 r15 a8	0	train
e458 r15 a11	0	train
e458 r15 a35	0	train
e458 r15 a24	0	train
e458 r15 a18	0	train
e458 r15 a10	0	train
e1774 r15 c70	1	train
e1774 r14 a26	1	train
e1774 r14 a5	1	train
e1774 r14 a33	1	train
e1774 r14 a30	1	train
e1774 r14 a38	1	train
e1774 r15 a11	0	train
e1774 r15 a17	0	train
e1774 r15 a27	0	train
e1774 r15 a12	0	train
e1774 r15 a8	0	train
e1774 r15 a19	0	train
e4892 r15 c70	1	train
e4892 r14 a26	1	train
e4892 r14 a5	1	train
e4892 r14 a33	1	train
e4892 r14 a30	1	train
e4892 r14 a38	1	train
e4892 r15 a18	0	train
e4892 r15 a21	0	train
e4892 r15 a1	0	train
e4892 r15 a13	0	train
e4892 r15 a20	0	train
e4892 r15 a4	0	train
e2472 r15 c70	1	train
e2472 r14 a26	1	train
e2472 r14 a5	1	train
e2472 r14 a33	1	train
e2472 r14 a30	1	train
e2472 r14 a38	1	train
e2472 r15 a25	0	train
e2472 r15 a35	0	train
e2472 r15 a10	0	train
e2472 r15 a21	0	train
e2472 r15 a18	0	train
e2472 r15 a2	0	train
e335 r15 c70	1	train
e335 r14 a26	1	train
e335 r14 a5	1	train
e335 r14 a33	1	train
e335 r14 a30	1	train
e335 r14 a38	1	train
e335 r15 a19	0	train
e335 r15 a14	0	train
e335 r15 a22	0	train
e335 r15 a1	0	train
e335 r15 a31	0	train
e335 r15 a13	0	train
e100 r15 c70	1	train
e100 r14 a26	1	train
e100 r14 a5	1	train
e100 r14 a33	1	train
e100 r14 a30	1	train
e100 r14 a38	1	train
e100 r15 a28	0	train
e100 r15 a12	0	train
e100 r15 a9	0	train
e100 r15 a25	0	train
e100 r15 a13	0	train
e100 r15 a3	0	train
e310 r15 c70	1	train
e310 r14 a26	1	train
e310 r14 a5	1	train
e310 r14 a33	1	train
e310 r14 a30	1	train
e310 r14 a38	1	train
e310 r15 a37	0	train
e310 r15 a21	0	train
e310 r15 a32	0	train
e310 r15 a1	0	train
e310 r15 a13	0	train
e310 r15 a25	0	train
e4023 r15 c70	1	train
e4023 r14 a26	1	train
e4023 r14 a5	1	train
e4023 r14 a33	1	train
e4023 r14 a30	1	train
e4023 r14 a38	1	train
e4023 r15 a28	0	train
e4023 r15 a39	0	train
e4023 r15 a11	0	train
e4023 r15 a22	0	train
e4023 r15 a6	0	train
e4023 r15 a3	0	train
e4197 r15 c70	1	train
e4197 r14 a26	1	train
e4197 r14 a5	1	train
e4197 r14 a33	1	train
e4197 r14 a30	1	train
e4197 r14 a38	1	train
e4197 r15 a4	0	train
e4197 r15 a11	0	train
e4197 r15 a34	0	train
e4197 r15 a0	0	train
e4197 r15 a29	0	train
e4197 r15 a17	0	train
e3051 r15 c70	1	train
e3051 r14 a26	1	train
e3051 r14 a5	1	train
e3051 r14 a33	1	train
e3051 r14 a30	1	train
e3051 r14 a38	1	train
e3051 r15 a13	0	train
e3051 r15 a24	0	train
e3051 r15 a4	0	train
e3051 r15 a21	0	train
e3051 r15 a28	0	train
e3051 r15 a18	0	train
e4143 r15 c70	1	train
e4143 r14 a26	1	train
e4143 r14 a5	1	train
e4143 r14 a33	1	train
e4143 r14 a30	1	train
e4143 r14 a38	1	train
e4143 r15 a6	0	train
e4143 r15 a15	0	train
e4143 r15 a0	0	train
e4143 r15 a32	0	train
e4143 r15 a1	0	train
e4143 r15 a21	0	train
e3897 r15 c70	1	train
e3897 r14 a26	1	train
e3897 r14 a5	1	train
e3897 r14 a33	1	train
e3897 r14 a30	1	train
e3897 r14 a38	1	train
e3897 r15 a1	0	train
e3897 r15 a17	0	train
e3897 r15 a21	0	train
e3897 r15 a24	0	train
e3897 r15 a11	0	train
